failure_datetime,date,time,hour,day_of_week,location,failure_type,weather,temperature_celsius,is_peak_hour,is_weekend,repair_time_minutes,passengers_affected,trains_affected,is_rainy,month,season
2024-07-24,2024-07-24,00:00:00,0,Wednesday,Euston,Track Circuit,Clear,17,0,0,20,467,4,0,7,Summer
2024-07-25,2024-07-25,00:00:00,0,Thursday,Whitechapel,Track Circuit,Cloudy,17,0,0,34,365,5,0,7,Summer
2024-07-26,2024-07-26,00:00:00,0,Friday,Angel,Software/Electronics,Clear,16,0,0,29,1231,4,0,7,Summer
2024-07-27,2024-07-27,00:00:00,0,Saturday,King's Cross,Track Circuit,Clear,21,0,1,66,928,5,0,7,Summer
2024-07-28,2024-07-28,00:00:00,0,Sunday,Elephant & Castle,Track Circuit,Cloudy,21,0,1,76,2561,6,0,7,Summer
2024-07-29,2024-07-29,00:00:00,0,Monday,King's Cross,Track Circuit,Clear,16,0,0,48,1569,5,0,7,Summer
2024-07-30,2024-07-30,00:00:00,0,Tuesday,Bank,Interlocking,Cloudy,23,0,0,89,3540,6,0,7,Summer
2024-07-31,2024-07-31,00:00:00,0,Wednesday,Angel,Software/Electronics,Clear,20,0,0,48,2032,5,0,7,Summer
2024-08-01,2024-08-01,00:00:00,0,Thursday,King's Cross,Track Circuit,Clear,16,0,0,97,4141,7,0,8,Summer
2024-08-02,2024-08-02,00:00:00,0,Friday,Piccadilly Circus,Interlocking,Foggy,14,0,0,23,295,4,0,8,Summer
2024-08-04,2024-08-04,00:00:00,0,Sunday,Covent Garden,Track Circuit,Cloudy,21,0,1,93,4070,7,0,8,Summer
2024-08-05,2024-08-05,00:00:00,0,Monday,Southwark,Power Supply,Rainy,21,0,0,26,663,3,1,8,Summer
2024-08-06,2024-08-06,00:00:00,0,Tuesday,Borough,Power Supply,Clear,14,0,0,20,190,4,0,8,Summer
2024-08-07,2024-08-07,00:00:00,0,Wednesday,Farringdon,Software/Electronics,Clear,16,0,0,20,777,4,0,8,Summer
2024-08-08,2024-08-08,00:00:00,0,Thursday,Bank,Software/Electronics,Clear,13,0,0,20,914,2,0,8,Summer
2024-08-09,2024-08-09,00:00:00,0,Friday,Moorgate,Software/Electronics,Rainy,19,0,0,42,495,4,1,8,Summer
2024-08-10,2024-08-10,00:00:00,0,Saturday,Baker Street,Track Circuit,Snowy,14,0,1,163,5718,11,1,8,Summer
2024-08-12,2024-08-12,00:00:00,0,Monday,Victoria,Interlocking,Clear,14,0,0,28,384,3,0,8,Summer
2024-08-13,2024-08-13,00:00:00,0,Tuesday,Clapham Junction,Track Circuit,Cloudy,16,0,0,36,385,5,0,8,Summer
2024-08-14,2024-08-14,00:00:00,0,Wednesday,Borough,Software/Electronics,Rainy,21,0,0,32,1456,5,1,8,Summer
2024-08-15,2024-08-15,00:00:00,0,Thursday,Baker Street,Track Circuit,Rainy,18,0,0,70,3327,7,1,8,Summer
2024-08-16,2024-08-16,00:00:00,0,Friday,Clapham Junction,Track Circuit,Cloudy,16,0,0,53,1991,4,0,8,Summer
2024-08-17,2024-08-17,00:00:00,0,Saturday,Angel,Power Supply,Cloudy,18,0,1,57,1453,5,0,8,Summer
2024-08-18,2024-08-18,00:00:00,0,Sunday,Piccadilly Circus,Cable/Connector,Rainy,15,0,1,79,3636,8,1,8,Summer
2024-08-19,2024-08-19,00:00:00,0,Monday,St Pancras,Cable/Connector,Clear,16,0,0,53,2542,4,0,8,Summer
2024-08-20,2024-08-20,00:00:00,0,Tuesday,Clapham Junction,Interlocking,Clear,16,0,0,69,1942,7,0,8,Summer
2024-08-22,2024-08-22,00:00:00,0,Thursday,Euston,Track Circuit,Cloudy,16,0,0,70,2793,6,0,8,Summer
2024-08-23,2024-08-23,00:00:00,0,Friday,Elephant & Castle,Software/Electronics,Rainy,19,0,0,41,1081,5,1,8,Summer
2024-08-25,2024-08-25,00:00:00,0,Sunday,Southwark,Software/Electronics,Stormy,18,0,1,34,683,3,1,8,Summer
2024-08-26,2024-08-26,00:00:00,0,Monday,Vauxhall,Power Supply,Cloudy,16,0,0,57,2420,6,0,8,Summer
2024-08-27,2024-08-27,00:00:00,0,Tuesday,Victoria,Interlocking,Rainy,16,0,0,26,581,2,1,8,Summer
2024-08-28,2024-08-28,00:00:00,0,Wednesday,Paddington,Power Supply,Cloudy,12,0,0,72,2666,6,0,8,Summer
2024-08-29,2024-08-29,00:00:00,0,Thursday,Southwark,Power Supply,Cloudy,19,0,0,49,711,4,0,8,Summer
2024-08-30,2024-08-30,00:00:00,0,Friday,Waterloo,Cable/Connector,Cloudy,17,0,0,100,3066,8,0,8,Summer
2024-08-31,2024-08-31,00:00:00,0,Saturday,Vauxhall,Interlocking,Foggy,18,0,1,34,891,3,0,8,Summer
2024-09-01,2024-09-01,00:00:00,0,Sunday,Borough,Track Circuit,Clear,9,0,1,53,937,5,0,9,Autumn
2024-09-02,2024-09-02,00:00:00,0,Monday,Southwark,Power Supply,Clear,9,0,0,59,836,5,0,9,Autumn
2024-09-03,2024-09-03,00:00:00,0,Tuesday,Holborn,Power Supply,Stormy,12,0,0,57,992,6,1,9,Autumn
2024-09-04,2024-09-04,00:00:00,0,Wednesday,Holborn,Interlocking,Clear,3,0,0,52,2158,4,0,9,Autumn
2024-09-05,2024-09-05,00:00:00,0,Thursday,Baker Street,Cable/Connector,Cloudy,12,0,0,22,326,4,0,9,Autumn
2024-09-06,2024-09-06,00:00:00,0,Friday,London Bridge,Interlocking,Cloudy,11,0,0,74,1034,7,0,9,Autumn
2024-09-07,2024-09-07,00:00:00,0,Saturday,Whitechapel,Interlocking,Rainy,10,0,1,74,1773,5,1,9,Autumn
2024-09-08,2024-09-08,00:00:00,0,Sunday,St Pancras,Interlocking,Clear,18,0,1,47,1570,4,0,9,Autumn
2024-09-09,2024-09-09,00:00:00,0,Monday,Borough,Software/Electronics,Clear,14,0,0,27,1347,3,0,9,Autumn
2024-09-10,2024-09-10,00:00:00,0,Tuesday,Clapham Junction,Track Circuit,Clear,6,0,0,48,1885,5,0,9,Autumn
2024-09-12,2024-09-12,00:00:00,0,Thursday,St Pancras,Track Circuit,Foggy,14,0,0,85,2779,8,0,9,Autumn
2024-09-13,2024-09-13,00:00:00,0,Friday,King's Cross St Pancras,Software/Electronics,Rainy,14,0,0,52,1208,5,1,9,Autumn
2024-09-14,2024-09-14,00:00:00,0,Saturday,King's Cross St Pancras,Interlocking,Clear,12,0,1,20,735,2,0,9,Autumn
2024-09-15,2024-09-15,00:00:00,0,Sunday,Euston,Software/Electronics,Rainy,8,0,1,59,2817,5,1,9,Autumn
2024-09-16,2024-09-16,00:00:00,0,Monday,London Bridge,Track Circuit,Clear,10,0,0,97,4300,9,0,9,Autumn
2024-09-17,2024-09-17,00:00:00,0,Tuesday,Whitechapel,Interlocking,Rainy,12,0,0,94,2221,7,1,9,Autumn
2024-09-18,2024-09-18,00:00:00,0,Wednesday,Paddington,Power Supply,Clear,12,0,0,29,1265,3,0,9,Autumn
2024-09-19,2024-09-19,00:00:00,0,Thursday,Paddington,Interlocking,Stormy,15,0,0,36,415,4,1,9,Autumn
2024-09-20,2024-09-20,00:00:00,0,Friday,Angel,Cable/Connector,Clear,14,0,0,39,1539,5,0,9,Autumn
2024-09-21,2024-09-21,00:00:00,0,Saturday,London Bridge,Cable/Connector,Clear,12,0,1,20,493,3,0,9,Autumn
2024-09-23,2024-09-23,00:00:00,0,Monday,King's Cross St Pancras,Power Supply,Clear,7,0,0,20,319,4,0,9,Autumn
2024-09-24,2024-09-24,00:00:00,0,Tuesday,Bank,Cable/Connector,Cloudy,10,0,0,32,1101,5,0,9,Autumn
2024-09-25,2024-09-25,00:00:00,0,Wednesday,St Pancras,Track Circuit,Rainy,13,0,0,113,3391,8,1,9,Autumn
2024-09-26,2024-09-26,00:00:00,0,Thursday,Old Street,Software/Electronics,Clear,6,0,0,33,1359,3,0,9,Autumn
2024-09-27,2024-09-27,00:00:00,0,Friday,St Pancras,Track Circuit,Cloudy,11,0,0,21,197,4,0,9,Autumn
2024-09-28,2024-09-28,00:00:00,0,Saturday,Liverpool Street,Software/Electronics,Cloudy,12,0,1,36,1593,5,0,9,Autumn
2024-09-29,2024-09-29,00:00:00,0,Sunday,Borough,Track Circuit,Clear,3,0,1,87,1197,8,0,9,Autumn
2024-09-30,2024-09-30,00:00:00,0,Monday,King's Cross St Pancras,Power Supply,Rainy,6,0,0,45,1770,5,1,9,Autumn
2024-10-01,2024-10-01,00:00:00,0,Tuesday,Liverpool Street,Power Supply,Cloudy,13,0,0,25,717,4,0,10,Autumn
2024-10-02,2024-10-02,00:00:00,0,Wednesday,Victoria,Software/Electronics,Clear,8,0,0,24,210,2,0,10,Autumn
2024-10-03,2024-10-03,00:00:00,0,Thursday,Farringdon,Interlocking,Clear,7,0,0,35,399,5,0,10,Autumn
2024-10-04,2024-10-04,00:00:00,0,Friday,Stratford,Software/Electronics,Cloudy,17,0,0,36,783,5,0,10,Autumn
2024-10-05,2024-10-05,00:00:00,0,Saturday,Farringdon,Interlocking,Rainy,6,0,1,96,3804,7,1,10,Autumn
2024-10-06,2024-10-06,00:00:00,0,Sunday,Clapham Junction,Power Supply,Cloudy,12,0,1,76,3266,7,0,10,Autumn
2024-10-07,2024-10-07,00:00:00,0,Monday,Moorgate,Power Supply,Foggy,17,0,0,50,1419,5,0,10,Autumn
2024-10-08,2024-10-08,00:00:00,0,Tuesday,Victoria,Power Supply,Clear,7,0,0,45,1697,6,0,10,Autumn
2024-10-09,2024-10-09,00:00:00,0,Wednesday,Stratford,Power Supply,Clear,11,0,0,49,1800,6,0,10,Autumn
2024-10-10,2024-10-10,00:00:00,0,Thursday,Holborn,Power Supply,Snowy,22,0,0,77,1377,7,1,10,Autumn
2024-10-11,2024-10-11,00:00:00,0,Friday,Liverpool Street,Software/Electronics,Clear,11,0,0,56,587,6,0,10,Autumn
2024-10-12,2024-10-12,00:00:00,0,Saturday,Borough,Interlocking,Cloudy,10,0,1,21,1046,2,0,10,Autumn
2024-10-13,2024-10-13,00:00:00,0,Sunday,Borough,Track Circuit,Rainy,11,0,1,63,630,5,1,10,Autumn
2024-10-14,2024-10-14,00:00:00,0,Monday,Moorgate,Interlocking,Clear,6,0,0,50,720,5,0,10,Autumn
2024-10-15,2024-10-15,00:00:00,0,Tuesday,Borough,Track Circuit,Clear,11,0,0,28,838,4,0,10,Autumn
2024-10-16,2024-10-16,00:00:00,0,Wednesday,King's Cross,Track Circuit,Snowy,8,0,0,110,2189,10,1,10,Autumn
2024-10-17,2024-10-17,00:00:00,0,Thursday,Borough,Track Circuit,Clear,14,0,0,71,3133,7,0,10,Autumn
2024-10-18,2024-10-18,00:00:00,0,Friday,Piccadilly Circus,Power Supply,Clear,11,0,0,40,705,5,0,10,Autumn
2024-10-19,2024-10-19,00:00:00,0,Saturday,Waterloo,Cable/Connector,Clear,5,0,1,43,1072,4,0,10,Autumn
2024-10-20,2024-10-20,00:00:00,0,Sunday,Baker Street,Cable/Connector,Clear,11,0,1,98,965,7,0,10,Autumn
2024-10-21,2024-10-21,00:00:00,0,Monday,Angel,Power Supply,Rainy,13,0,0,26,292,2,1,10,Autumn
2024-10-22,2024-10-22,00:00:00,0,Tuesday,Holborn,Track Circuit,Rainy,13,0,0,97,2960,7,1,10,Autumn
2024-10-23,2024-10-23,00:00:00,0,Wednesday,King's Cross,Software/Electronics,Cloudy,3,0,0,45,680,5,0,10,Autumn
2024-10-24,2024-10-24,00:00:00,0,Thursday,London Bridge,Software/Electronics,Clear,9,0,0,33,353,5,0,10,Autumn
2024-10-25,2024-10-25,00:00:00,0,Friday,Liverpool Street,Interlocking,Rainy,6,0,0,101,3129,9,1,10,Autumn
2024-10-26,2024-10-26,00:00:00,0,Saturday,King's Cross,Power Supply,Clear,8,0,1,44,760,3,0,10,Autumn
2024-10-27,2024-10-27,00:00:00,0,Sunday,Bank,Track Circuit,Clear,8,0,1,62,2104,5,0,10,Autumn
2024-10-28,2024-10-28,00:00:00,0,Monday,Piccadilly Circus,Interlocking,Cloudy,15,0,0,48,1800,5,0,10,Autumn
2024-10-29,2024-10-29,00:00:00,0,Tuesday,Clapham Junction,Power Supply,Rainy,13,0,0,26,1065,2,1,10,Autumn
2024-10-30,2024-10-30,00:00:00,0,Wednesday,Old Street,Track Circuit,Stormy,7,0,0,123,5844,11,1,10,Autumn
2024-10-31,2024-10-31,00:00:00,0,Thursday,Angel,Power Supply,Clear,18,0,0,53,1797,6,0,10,Autumn
2024-11-01,2024-11-01,00:00:00,0,Friday,Elephant & Castle,Other,Cloudy,6,0,0,96,2651,8,0,11,Autumn
2024-11-02,2024-11-02,00:00:00,0,Saturday,Vauxhall,Interlocking,Clear,16,0,1,20,531,3,0,11,Autumn
2024-11-03,2024-11-03,00:00:00,0,Sunday,Vauxhall,Power Supply,Cloudy,10,0,1,51,2468,5,0,11,Autumn
2024-11-04,2024-11-04,00:00:00,0,Monday,Liverpool Street,Software/Electronics,Rainy,6,0,0,39,570,5,1,11,Autumn
2024-11-05,2024-11-05,00:00:00,0,Tuesday,St Pancras,Software/Electronics,Rainy,4,0,0,48,1337,6,1,11,Autumn
2024-11-06,2024-11-06,00:00:00,0,Wednesday,Paddington,Software/Electronics,Rainy,12,0,0,48,904,6,1,11,Autumn
2024-11-07,2024-11-07,00:00:00,0,Thursday,London Bridge,Other,Rainy,15,0,0,72,1254,5,1,11,Autumn
2024-11-08,2024-11-08,00:00:00,0,Friday,Clapham Junction,Track Circuit,Rainy,9,0,0,62,1428,7,1,11,Autumn
2024-11-09,2024-11-09,00:00:00,0,Saturday,Vauxhall,Interlocking,Clear,8,0,1,58,1554,6,0,11,Autumn
2024-11-10,2024-11-10,00:00:00,0,Sunday,Paddington,Power Supply,Snowy,12,0,1,65,1737,7,1,11,Autumn
2024-11-11,2024-11-11,00:00:00,0,Monday,Whitechapel,Software/Electronics,Clear,3,0,0,32,813,3,0,11,Autumn
2024-11-13,2024-11-13,00:00:00,0,Wednesday,Old Street,Interlocking,Clear,12,0,0,20,919,2,0,11,Autumn
2024-11-14,2024-11-14,00:00:00,0,Thursday,Piccadilly Circus,Track Circuit,Rainy,2,0,0,83,1730,7,1,11,Autumn
2024-11-15,2024-11-15,00:00:00,0,Friday,St Pancras,Interlocking,Clear,15,0,0,20,921,4,0,11,Autumn
2024-11-16,2024-11-16,00:00:00,0,Saturday,Farringdon,Interlocking,Clear,14,0,1,64,2217,6,0,11,Autumn
2024-11-17,2024-11-17,00:00:00,0,Sunday,Farringdon,Track Circuit,Foggy,12,0,1,48,1668,5,0,11,Autumn
2024-11-18,2024-11-18,00:00:00,0,Monday,Whitechapel,Track Circuit,Stormy,13,0,0,196,6223,14,1,11,Autumn
2024-11-19,2024-11-19,00:00:00,0,Tuesday,Borough,Interlocking,Cloudy,15,0,0,65,1359,6,0,11,Autumn
2024-11-20,2024-11-20,00:00:00,0,Wednesday,Paddington,Software/Electronics,Clear,6,0,0,35,1435,4,0,11,Autumn
2024-11-22,2024-11-22,00:00:00,0,Friday,Stratford,Track Circuit,Cloudy,11,0,0,99,1697,9,0,11,Autumn
2024-11-23,2024-11-23,00:00:00,0,Saturday,Old Street,Track Circuit,Clear,13,0,1,90,3421,7,0,11,Autumn
2024-11-24,2024-11-24,00:00:00,0,Sunday,King's Cross,Power Supply,Clear,13,0,1,57,767,6,0,11,Autumn
2024-11-25,2024-11-25,00:00:00,0,Monday,Elephant & Castle,Track Circuit,Rainy,16,0,0,88,3115,8,1,11,Autumn
2024-11-26,2024-11-26,00:00:00,0,Tuesday,Old Street,Track Circuit,Cloudy,0,0,0,26,780,2,0,11,Autumn
2024-11-27,2024-11-27,00:00:00,0,Wednesday,Whitechapel,Track Circuit,Clear,8,0,0,54,1364,4,0,11,Autumn
2024-11-28,2024-11-28,00:00:00,0,Thursday,Liverpool Street,Interlocking,Foggy,20,0,0,78,2420,6,0,11,Autumn
2024-11-29,2024-11-29,00:00:00,0,Friday,Covent Garden,Track Circuit,Foggy,23,0,0,93,2528,7,0,11,Autumn
2024-11-30,2024-11-30,00:00:00,0,Saturday,Borough,Other,Clear,12,0,1,32,797,5,0,11,Autumn
2024-12-01,2024-12-01,00:00:00,0,Sunday,St Pancras,Interlocking,Foggy,4,0,1,43,539,5,0,12,Winter
2024-12-02,2024-12-02,00:00:00,0,Monday,King's Cross,Software/Electronics,Cloudy,8,0,0,40,1128,3,0,12,Winter
2024-12-03,2024-12-03,00:00:00,0,Tuesday,Angel,Track Circuit,Clear,9,0,0,82,1030,6,0,12,Winter
2024-12-04,2024-12-04,00:00:00,0,Wednesday,Vauxhall,Power Supply,Clear,2,0,0,20,175,3,0,12,Winter
2024-12-05,2024-12-05,00:00:00,0,Thursday,Whitechapel,Cable/Connector,Stormy,3,0,0,30,754,5,1,12,Winter
2024-12-06,2024-12-06,00:00:00,0,Friday,Stratford,Other,Clear,3,0,0,46,527,4,0,12,Winter
2024-12-07,2024-12-07,00:00:00,0,Saturday,Paddington,Other,Rainy,8,0,1,48,2277,6,1,12,Winter
2024-12-08,2024-12-08,00:00:00,0,Sunday,Piccadilly Circus,Interlocking,Rainy,5,0,1,85,1109,6,1,12,Winter
2024-12-09,2024-12-09,00:00:00,0,Monday,Angel,Software/Electronics,Clear,6,0,0,37,965,5,0,12,Winter
2024-12-10,2024-12-10,00:00:00,0,Tuesday,Southwark,Interlocking,Cloudy,0,0,0,61,1288,7,0,12,Winter
2024-12-11,2024-12-11,00:00:00,0,Wednesday,Covent Garden,Other,Clear,0,0,0,32,384,5,0,12,Winter
2024-12-12,2024-12-12,00:00:00,0,Thursday,Southwark,Interlocking,Clear,8,0,0,78,928,6,0,12,Winter
2024-12-13,2024-12-13,00:00:00,0,Friday,Piccadilly Circus,Interlocking,Rainy,4,0,0,92,1774,7,1,12,Winter
2024-12-15,2024-12-15,00:00:00,0,Sunday,St Pancras,Software/Electronics,Cloudy,8,0,1,21,873,4,0,12,Winter
2024-12-16,2024-12-16,00:00:00,0,Monday,Whitechapel,Interlocking,Cloudy,3,0,0,89,2024,7,0,12,Winter
2024-12-17,2024-12-17,00:00:00,0,Tuesday,Piccadilly Circus,Interlocking,Clear,-1,0,0,20,451,3,0,12,Winter
2024-12-18,2024-12-18,00:00:00,0,Wednesday,King's Cross,Power Supply,Foggy,0,0,0,52,2462,6,0,12,Winter
2024-12-19,2024-12-19,00:00:00,0,Thursday,Holborn,Software/Electronics,Clear,-1,0,0,44,2025,5,0,12,Winter
2024-12-20,2024-12-20,00:00:00,0,Friday,Clapham Junction,Track Circuit,Rainy,5,0,0,66,1568,7,1,12,Winter
2024-12-21,2024-12-21,00:00:00,0,Saturday,St Pancras,Software/Electronics,Clear,5,0,1,52,1029,5,0,12,Winter
2024-12-22,2024-12-22,00:00:00,0,Sunday,Farringdon,Software/Electronics,Cloudy,6,0,1,42,1021,4,0,12,Winter
2024-12-23,2024-12-23,00:00:00,0,Monday,King's Cross,Track Circuit,Cloudy,9,0,0,87,2373,7,0,12,Winter
2024-12-24,2024-12-24,00:00:00,0,Tuesday,Euston,Cable/Connector,Cloudy,2,0,0,54,2112,6,0,12,Winter
2024-12-25,2024-12-25,00:00:00,0,Wednesday,Vauxhall,Software/Electronics,Foggy,3,0,0,29,341,4,0,12,Winter
2024-12-26,2024-12-26,00:00:00,0,Thursday,Southwark,Software/Electronics,Clear,-5,0,0,36,1550,5,0,12,Winter
2024-12-27,2024-12-27,00:00:00,0,Friday,Elephant & Castle,Cable/Connector,Clear,4,0,0,42,956,4,0,12,Winter
2024-12-29,2024-12-29,00:00:00,0,Sunday,Paddington,Software/Electronics,Stormy,2,0,1,48,1783,5,1,12,Winter
2024-12-30,2024-12-30,00:00:00,0,Monday,Vauxhall,Track Circuit,Stormy,4,0,0,30,476,3,1,12,Winter
2024-12-31,2024-12-31,00:00:00,0,Tuesday,Old Street,Interlocking,Clear,1,0,0,78,3820,8,0,12,Winter
2025-01-01,2025-01-01,00:00:00,0,Wednesday,Bank,Track Circuit,Snowy,7,0,0,137,1251,10,1,1,Winter
