failure_datetime,date,time,hour,location,temperature_celsius,is_peak_hour,is_weekend,repair_time_minutes,passengers_affected,trains_affected,is_rainy,month,failure_type_Interlocking,failure_type_Other,failure_type_Power Supply,failure_type_Software/Electronics,failure_type_Track Circuit,weather_Cloudy,weather_Foggy,weather_Rainy,weather_Snowy,weather_Stormy,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,season_Spring,season_Summer,season_Winter
2024-01-01,2024-01-01,00:00:00,0,Elephant & Castle,11,0,0,56,1376,6,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2024-01-02,2024-01-02,00:00:00,0,King's Cross,1,0,0,74,3249,5,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
2024-01-03,2024-01-03,00:00:00,0,Moorgate,2,0,0,34,546,3,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2024-01-04,2024-01-04,00:00:00,0,Piccadilly Circus,4,0,0,94,4563,7,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2024-01-05,2024-01-05,00:00:00,0,Clapham Junction,2,0,0,53,2180,5,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-01-06,2024-01-06,00:00:00,0,King's Cross St Pancras,4,0,1,28,655,2,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2024-01-07,2024-01-07,00:00:00,0,London Bridge,5,0,1,73,3090,7,0,1,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2024-01-08,2024-01-08,00:00:00,0,Piccadilly Circus,2,0,0,85,862,6,0,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
2024-01-09,2024-01-09,00:00:00,0,Baker Street,0,0,0,20,512,2,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2024-01-10,2024-01-10,00:00:00,0,Euston,6,0,0,48,1986,6,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2024-01-11,2024-01-11,00:00:00,0,Baker Street,3,0,0,67,591,5,1,1,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2024-01-13,2024-01-13,00:00:00,0,Euston,6,0,1,51,837,5,0,1,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True
2024-01-14,2024-01-14,00:00:00,0,Covent Garden,4,0,1,36,894,5,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2024-01-15,2024-01-15,00:00:00,0,Liverpool Street,0,0,0,29,779,4,1,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
2024-01-16,2024-01-16,00:00:00,0,Euston,6,0,0,63,1883,5,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
2024-01-17,2024-01-17,00:00:00,0,Holborn,6,0,0,105,943,10,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2024-01-18,2024-01-18,00:00:00,0,Paddington,4,0,0,87,1371,6,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2024-01-19,2024-01-19,00:00:00,0,St Pancras,6,0,0,29,264,4,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2024-01-20,2024-01-20,00:00:00,0,Angel,3,0,1,84,3404,8,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2024-01-21,2024-01-21,00:00:00,0,Southwark,5,0,1,120,5470,11,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
2024-01-23,2024-01-23,00:00:00,0,King's Cross,-1,0,0,54,1975,4,0,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
2024-01-24,2024-01-24,00:00:00,0,Liverpool Street,5,0,0,53,1743,4,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2024-01-25,2024-01-25,00:00:00,0,Euston,8,0,0,43,2127,5,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2024-01-26,2024-01-26,00:00:00,0,Baker Street,1,0,0,46,679,6,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-01-27,2024-01-27,00:00:00,0,Stratford,11,0,1,62,833,7,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2024-01-29,2024-01-29,00:00:00,0,Elephant & Castle,3,0,0,48,705,6,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2024-01-30,2024-01-30,00:00:00,0,Euston,6,0,0,68,878,5,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2024-01-31,2024-01-31,00:00:00,0,Bank,-1,0,0,54,2246,6,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2024-02-01,2024-02-01,00:00:00,0,Farringdon,2,0,0,32,871,4,0,2,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2024-02-02,2024-02-02,00:00:00,0,Euston,4,0,0,93,2148,8,0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-02-03,2024-02-03,00:00:00,0,Bank,10,0,1,32,862,3,0,2,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
2024-02-04,2024-02-04,00:00:00,0,St Pancras,7,0,1,26,278,3,1,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
2024-02-05,2024-02-05,00:00:00,0,Piccadilly Circus,5,0,0,34,1255,4,0,2,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
2024-02-06,2024-02-06,00:00:00,0,Liverpool Street,8,0,0,90,2682,9,0,2,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
2024-02-07,2024-02-07,00:00:00,0,King's Cross,5,0,0,66,628,5,0,2,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True
2024-02-08,2024-02-08,00:00:00,0,Borough,6,0,0,26,598,3,1,2,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
2024-02-09,2024-02-09,00:00:00,0,Bank,8,0,0,24,492,3,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-02-10,2024-02-10,00:00:00,0,Stratford,7,0,1,58,1075,5,1,2,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2024-02-11,2024-02-11,00:00:00,0,Covent Garden,5,0,1,137,1657,10,1,2,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
2024-02-12,2024-02-12,00:00:00,0,Southwark,0,0,0,20,201,4,0,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2024-02-13,2024-02-13,00:00:00,0,Southwark,8,0,0,89,2300,8,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2024-02-14,2024-02-14,00:00:00,0,London Bridge,7,0,0,54,2451,5,1,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
2024-02-15,2024-02-15,00:00:00,0,Paddington,10,0,0,120,4034,10,1,2,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
2024-02-16,2024-02-16,00:00:00,0,Moorgate,1,0,0,28,604,4,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-02-17,2024-02-17,00:00:00,0,Victoria,0,0,1,45,1066,5,0,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2024-02-18,2024-02-18,00:00:00,0,Whitechapel,6,0,1,27,466,3,0,2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2024-02-19,2024-02-19,00:00:00,0,Victoria,7,0,0,56,607,5,0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2024-02-20,2024-02-20,00:00:00,0,Borough,0,0,0,57,2099,4,1,2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
2024-02-23,2024-02-23,00:00:00,0,Paddington,0,0,0,83,868,6,0,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2024-02-24,2024-02-24,00:00:00,0,King's Cross,7,0,1,62,1396,6,1,2,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2024-02-26,2024-02-26,00:00:00,0,Vauxhall,11,0,0,38,1799,5,0,2,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2024-02-27,2024-02-27,00:00:00,0,Elephant & Castle,2,0,0,67,1656,5,1,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2024-02-29,2024-02-29,00:00:00,0,Clapham Junction,7,0,0,53,1612,5,0,2,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2024-03-01,2024-03-01,00:00:00,0,Holborn,12,0,0,121,5414,11,0,3,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-03-02,2024-03-02,00:00:00,0,Southwark,14,0,1,74,3147,5,0,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2024-03-03,2024-03-03,00:00:00,0,Old Street,11,0,1,38,867,3,0,3,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2024-03-04,2024-03-04,00:00:00,0,Bank,14,0,0,105,3890,10,0,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2024-03-05,2024-03-05,00:00:00,0,Borough,10,0,0,55,1274,5,0,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
2024-03-06,2024-03-06,00:00:00,0,Piccadilly Circus,5,0,0,29,534,3,0,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
2024-03-07,2024-03-07,00:00:00,0,Waterloo,8,0,0,28,826,2,1,3,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
2024-03-08,2024-03-08,00:00:00,0,Vauxhall,12,0,0,20,712,4,0,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-03-09,2024-03-09,00:00:00,0,Borough,16,0,1,20,301,2,0,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2024-03-11,2024-03-11,00:00:00,0,Stratford,12,0,0,37,1423,5,0,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2024-03-12,2024-03-12,00:00:00,0,London Bridge,8,0,0,57,1034,4,0,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2024-03-13,2024-03-13,00:00:00,0,King's Cross,10,0,0,44,846,4,0,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
2024-03-14,2024-03-14,00:00:00,0,Bank,10,0,0,20,527,4,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2024-03-15,2024-03-15,00:00:00,0,Euston,19,0,0,98,4202,9,1,3,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2024-03-16,2024-03-16,00:00:00,0,Bank,7,0,1,69,1440,6,0,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2024-03-19,2024-03-19,00:00:00,0,Farringdon,12,0,0,46,2247,4,0,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
2024-03-20,2024-03-20,00:00:00,0,Victoria,17,0,0,94,3821,8,0,3,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False
2024-03-21,2024-03-21,00:00:00,0,Paddington,13,0,0,50,1533,5,0,3,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2024-03-22,2024-03-22,00:00:00,0,Angel,14,0,0,49,1348,5,0,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2024-03-23,2024-03-23,00:00:00,0,Old Street,10,0,1,20,228,3,0,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2024-03-24,2024-03-24,00:00:00,0,London Bridge,9,0,1,52,2412,4,0,3,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
2024-03-25,2024-03-25,00:00:00,0,Vauxhall,7,0,0,21,511,2,0,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2024-03-26,2024-03-26,00:00:00,0,Holborn,14,0,0,77,2542,8,1,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
2024-03-27,2024-03-27,00:00:00,0,Stratford,17,0,0,45,502,5,0,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2024-03-28,2024-03-28,00:00:00,0,Farringdon,10,0,0,52,2212,5,1,3,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
2024-03-29,2024-03-29,00:00:00,0,Liverpool Street,1,0,0,169,6376,13,1,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2024-03-30,2024-03-30,00:00:00,0,Moorgate,15,0,1,53,1157,5,0,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2024-03-31,2024-03-31,00:00:00,0,Old Street,9,0,1,140,6913,12,1,3,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
2024-04-01,2024-04-01,00:00:00,0,Baker Street,14,0,0,48,1922,6,1,4,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
2024-04-02,2024-04-02,00:00:00,0,St Pancras,6,0,0,37,1266,5,0,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
2024-04-03,2024-04-03,00:00:00,0,Victoria,7,0,0,102,2706,7,1,4,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
2024-04-04,2024-04-04,00:00:00,0,Victoria,10,0,0,26,1263,3,0,4,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2024-04-05,2024-04-05,00:00:00,0,London Bridge,16,0,0,88,1620,7,1,4,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2024-04-06,2024-04-06,00:00:00,0,Farringdon,18,0,1,91,3489,8,0,4,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2024-04-07,2024-04-07,00:00:00,0,Old Street,9,0,1,48,1679,4,0,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2024-04-08,2024-04-08,00:00:00,0,Stratford,11,0,0,55,900,6,0,4,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2024-04-09,2024-04-09,00:00:00,0,Moorgate,11,0,0,59,565,5,0,4,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False
2024-04-10,2024-04-10,00:00:00,0,Moorgate,17,0,0,110,4801,8,0,4,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
2024-04-13,2024-04-13,00:00:00,0,King's Cross,12,0,1,34,1450,3,0,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2024-04-14,2024-04-14,00:00:00,0,Paddington,7,0,1,27,1047,4,0,4,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2024-04-15,2024-04-15,00:00:00,0,Southwark,8,0,0,46,1827,5,1,4,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
2024-04-16,2024-04-16,00:00:00,0,Moorgate,7,0,0,21,557,3,0,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2024-04-17,2024-04-17,00:00:00,0,Paddington,9,0,0,21,254,4,0,4,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False
2024-04-18,2024-04-18,00:00:00,0,Moorgate,9,0,0,27,1220,2,0,4,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2024-04-19,2024-04-19,00:00:00,0,Southwark,9,0,0,28,787,4,0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-04-20,2024-04-20,00:00:00,0,Southwark,10,0,1,54,489,4,0,4,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2024-04-21,2024-04-21,00:00:00,0,Vauxhall,7,0,1,27,850,4,1,4,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2024-04-22,2024-04-22,00:00:00,0,Angel,9,0,0,20,928,3,0,4,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2024-04-23,2024-04-23,00:00:00,0,Holborn,12,0,0,20,471,3,0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2024-04-24,2024-04-24,00:00:00,0,Moorgate,0,0,0,46,827,6,0,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
2024-04-25,2024-04-25,00:00:00,0,Farringdon,19,0,0,105,2996,9,1,4,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
2024-04-26,2024-04-26,00:00:00,0,King's Cross St Pancras,17,0,0,48,1328,6,1,4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2024-04-27,2024-04-27,00:00:00,0,Piccadilly Circus,12,0,1,73,3613,6,0,4,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2024-04-28,2024-04-28,00:00:00,0,Waterloo,17,0,1,71,3018,6,1,4,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2024-04-29,2024-04-29,00:00:00,0,Southwark,5,0,0,37,1153,5,0,4,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2024-04-30,2024-04-30,00:00:00,0,Victoria,14,0,0,102,3639,8,1,4,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2024-05-01,2024-05-01,00:00:00,0,Holborn,13,0,0,72,613,6,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2024-05-02,2024-05-02,00:00:00,0,Angel,10,0,0,33,890,5,0,5,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False
2024-05-03,2024-05-03,00:00:00,0,Euston,6,0,0,101,3171,7,1,5,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2024-05-04,2024-05-04,00:00:00,0,Covent Garden,14,0,1,20,228,3,0,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2024-05-05,2024-05-05,00:00:00,0,Baker Street,16,0,1,22,732,4,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2024-05-06,2024-05-06,00:00:00,0,Old Street,13,0,0,66,2432,7,0,5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2024-05-07,2024-05-07,00:00:00,0,Holborn,3,0,0,108,4566,8,0,5,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False
2024-05-08,2024-05-08,00:00:00,0,Angel,15,0,0,84,3740,6,1,5,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False
2024-05-09,2024-05-09,00:00:00,0,Holborn,12,0,0,96,3601,8,0,5,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2024-05-10,2024-05-10,00:00:00,0,Clapham Junction,10,0,0,31,276,5,0,5,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2024-05-11,2024-05-11,00:00:00,0,Euston,15,0,1,26,287,4,1,5,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2024-05-12,2024-05-12,00:00:00,0,Covent Garden,8,0,1,58,1858,5,0,5,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2024-05-13,2024-05-13,00:00:00,0,Paddington,18,0,0,124,5195,11,1,5,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
2024-05-14,2024-05-14,00:00:00,0,Whitechapel,0,0,0,74,3275,5,1,5,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2024-05-15,2024-05-15,00:00:00,0,Holborn,7,0,0,25,225,4,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
2024-05-16,2024-05-16,00:00:00,0,Victoria,8,0,0,27,1231,2,1,5,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
2024-05-18,2024-05-18,00:00:00,0,Waterloo,14,0,1,52,715,5,0,5,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
2024-05-19,2024-05-19,00:00:00,0,Southwark,6,0,1,26,494,3,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2024-05-20,2024-05-20,00:00:00,0,Paddington,2,0,0,102,3830,8,0,5,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2024-05-21,2024-05-21,00:00:00,0,King's Cross St Pancras,10,0,0,23,240,2,0,5,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
2024-05-22,2024-05-22,00:00:00,0,Elephant & Castle,16,0,0,26,1160,4,1,5,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
2024-05-23,2024-05-23,00:00:00,0,Old Street,8,0,0,48,620,6,1,5,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
2024-05-24,2024-05-24,00:00:00,0,Bank,11,0,0,70,781,7,0,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2024-05-25,2024-05-25,00:00:00,0,Angel,5,0,1,46,1895,4,0,5,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2024-05-26,2024-05-26,00:00:00,0,King's Cross St Pancras,5,0,1,39,882,3,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2024-05-27,2024-05-27,00:00:00,0,Moorgate,21,0,0,97,2494,7,0,5,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2024-05-28,2024-05-28,00:00:00,0,Farringdon,13,0,0,50,2488,5,1,5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2024-05-29,2024-05-29,00:00:00,0,St Pancras,11,0,0,124,2978,10,0,5,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False
2024-05-30,2024-05-30,00:00:00,0,Moorgate,12,0,0,26,1068,3,1,5,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
2024-05-31,2024-05-31,00:00:00,0,Southwark,11,0,0,21,837,2,0,5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-06-01,2024-06-01,00:00:00,0,Borough,17,0,1,32,586,5,0,6,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2024-06-02,2024-06-02,00:00:00,0,Southwark,19,0,1,36,1201,5,0,6,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2024-06-03,2024-06-03,00:00:00,0,London Bridge,17,0,0,47,2331,6,0,6,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
2024-06-04,2024-06-04,00:00:00,0,Old Street,19,0,0,59,1550,6,0,6,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False
2024-06-05,2024-06-05,00:00:00,0,St Pancras,17,0,0,20,757,4,0,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2024-06-06,2024-06-06,00:00:00,0,King's Cross St Pancras,13,0,0,21,728,3,0,6,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2024-06-07,2024-06-07,00:00:00,0,Covent Garden,11,0,0,21,967,3,0,6,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-06-09,2024-06-09,00:00:00,0,Stratford,16,0,1,116,1701,8,0,6,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
2024-06-10,2024-06-10,00:00:00,0,Baker Street,16,0,0,39,1112,5,0,6,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2024-06-11,2024-06-11,00:00:00,0,Piccadilly Circus,21,0,0,161,2565,11,1,6,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2024-06-12,2024-06-12,00:00:00,0,Piccadilly Circus,14,0,0,34,711,4,0,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2024-06-13,2024-06-13,00:00:00,0,King's Cross St Pancras,20,0,0,55,923,4,0,6,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2024-06-14,2024-06-14,00:00:00,0,King's Cross St Pancras,20,0,0,43,659,5,0,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-06-15,2024-06-15,00:00:00,0,Bank,22,0,1,105,3151,9,1,6,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
2024-06-16,2024-06-16,00:00:00,0,Bank,19,0,1,59,1172,5,0,6,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
2024-06-17,2024-06-17,00:00:00,0,Farringdon,13,0,0,39,1452,5,1,6,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
2024-06-18,2024-06-18,00:00:00,0,Baker Street,16,0,0,42,952,4,0,6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
2024-06-19,2024-06-19,00:00:00,0,Victoria,16,0,0,58,744,6,1,6,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
2024-06-21,2024-06-21,00:00:00,0,St Pancras,13,0,0,36,552,5,0,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-06-22,2024-06-22,00:00:00,0,Vauxhall,21,0,1,72,1656,6,0,6,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
2024-06-23,2024-06-23,00:00:00,0,London Bridge,13,0,1,20,696,2,0,6,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2024-06-24,2024-06-24,00:00:00,0,Piccadilly Circus,14,0,0,58,655,4,0,6,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2024-06-25,2024-06-25,00:00:00,0,Piccadilly Circus,19,0,0,71,1158,7,0,6,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
2024-06-26,2024-06-26,00:00:00,0,Liverpool Street,13,0,0,58,2581,5,0,6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
2024-06-27,2024-06-27,00:00:00,0,Borough,14,0,0,45,1439,6,0,6,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2024-06-28,2024-06-28,00:00:00,0,Baker Street,16,0,0,21,934,4,0,6,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-06-29,2024-06-29,00:00:00,0,Bank,23,0,1,115,4899,8,0,6,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
